,tweet,Full_Date,source,text,tweet_url,name,doggo,floofer,pupper,puppo,date,demonaiter,numerator,stage,photo_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
58,873213775632977920,2017-06-09 16:22:42+00:00,Twitter for iPhone,This is Sierra. She's one precious pupper. Absolute,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",Sierrothers,,,pupper,,2017-06-09,10.0,12.0,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,1,bloodhound,0.338069,1,Chesapeake_Bay_retriever,0.0126763,1,1667,7467
59,872967104147763200,2017-06-09 00:02:31+00:00,Twitter for iPhone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad.,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",others,doggo,,,,2017-06-09,10.0,12.0,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913,1,Chesapeake_Bay_retriever,0.174145,1,German_short-haired_pointer,0.0928614,1,5669,28031
60,872820683541237760,2017-06-08 14:20:41+00:00,Twitter for iPhone,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All","https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",others,,,,,2017-06-08,10.0,13.0,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912,1,French_bulldog,0.00055192,1,bull_mastiff,7.28904e-05,1,3884,15029
61,872620804844003328,2017-06-08 01:06:27+00:00,Twitter for iPhone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana.,https://twitter.com/dog_rates/status/872620804844003328/photo/1,Monkey,,,,,2017-06-08,10.0,13.0,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,1,Sussex_spaniel,0.159088,1,standard_poodle,0.149509,1,3911,21309
62,872486979161796608,2017-06-07 16:14:40+00:00,Twitter for iPhone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys...,https://twitter.com/dog_rates/status/872486979161796608/photo/1,others,,,,,2017-06-07,10.0,12.0,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,1,Cardigan,0.0377211999999999,1,Chihuahua,0.0119667,1,9429,41606
63,872261713294495745,2017-06-07 01:19:32+00:00,Twitter for iPhone,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here.,"https://twitter.com/dog_rates/status/872261713294495745/photo/1,https://twitter.com/dog_rates/status/872261713294495745/photo/1",Hothersrry,,,,,2017-06-07,10.0,13.0,,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2,Labrador_retriever,0.972019,1,flat-coated_retriever,0.00817828,1,Chesapeake_Bay_retriever,0.00735927,1,6649,35085
64,871879754684805121,2017-06-06 00:01:46+00:00,Twitter for iPhone,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner.,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1",Lothersssie,,,,,2017-06-06,10.0,13.0,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.969171,1,collie,0.0182607,1,Pomeranian,0.00851534,1,11918,39090
65,871762521631449091,2017-06-05 16:15:56+00:00,Twitter for iPhone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter.,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",Rover,,,pupper,,2017-06-05,10.0,12.0,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,1,golden_retriever,0.064608,1,bloodhound,0.00338337,1,3678,20787
66,870656317836468226,2017-06-02 15:00:16+00:00,Twitter for iPhone,This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still,"https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1",Cody,,,,,2017-06-02,10.0,13.0,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495,1,Cardigan,0.0458755,1,beagle,0.00432943,1,2817,12819
67,870374049280663552,2017-06-01 20:18:38+00:00,Twitter for iPhone,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it.,https://twitter.com/dog_rates/status/870374049280663552/photo/1,Zoey,,,,,2017-06-01,10.0,13.0,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,1,Great_Pyrenees,0.0992784,1,Labrador_retriever,0.0326213,1,27680,85011
68,870308999962521604,2017-06-01 16:00:09+00:00,Twitter for iPhone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket.","https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1",Rumble,,,,,2017-06-01,10.0,13.0,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,1,Appenzeller,0.158463,1,EntleBucher,0.148115,1,4384,22453
69,869772420881756160,2017-05-31 04:27:59+00:00,Twitter for iPhone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk.",https://twitter.com/dog_rates/status/869772420881756160/photo/1,Dewey,,,,,2017-05-31,10.0,13.0,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148,1,Cardigan,0.0192711,1,malamute,0.00013626,1,10663,43710
70,869702957897576449,2017-05-30 23:51:58+00:00,Twitter for iPhone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other.,https://twitter.com/dog_rates/status/869702957897576449/photo/1,Stothersnley,,,,,2017-05-30,10.0,13.0,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,1,Cardigan,0.00632508,1,Chihuahua,0.000177598,1,6728,29116
71,869227993411051520,2017-05-29 16:24:37+00:00,Twitter for iPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved.,https://twitter.com/dog_rates/status/869227993411051520/photo/1,Gizmo,,,,,2017-05-29,10.0,13.0,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,1,Chihuahua,0.169234,1,Cardigan,0.1327,1,4023,21112
72,868622495443632128,2017-05-28 00:18:35+00:00,Twitter for iPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings.,https://twitter.com/dog_rates/status/868622495443632128/photo/1,others,,,,,2017-05-28,10.0,13.0,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,1,Great_Pyrenees,0.060973,1,Saint_Bernard,0.0334889,1,6275,28295
73,868552278524837888,2017-05-27 19:39:34+00:00,Twitter for iPhone,Say hello to Cooper. His expression is the same wet or dry. Absolute,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",Cooper,,,,,2017-05-27,10.0,12.0,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,1,Italian_greyhound,0.275935,1,American_Staffordshire_terrier,0.0949906,1,2240,10539
74,867900495410671616,2017-05-26 00:29:37+00:00,Twitter for iPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you...",https://twitter.com/dog_rates/status/867900495410671616/photo/1,others,,,,,2017-05-26,10.0,12.0,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,1,kuvasz,0.332461,1,dalmatian,0.0320081,1,4439,24964
75,867774946302451713,2017-05-25 16:10:44+00:00,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative.,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1",Hothersrold,,,,,2017-05-25,10.0,13.0,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953,1,Cardigan,0.175718,1,collie,0.0871424,1,7788,35179
76,867421006826221569,2017-05-24 16:44:18+00:00,Twitter for iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed.,https://twitter.com/dog_rates/status/867421006826221569/photo/1,Shikhothers,,,,puppo,2017-05-24,10.0,12.0,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999,1,Siberian_husky,0.38133,1,malamute,0.00167022,1,2697,16755
77,867051520902168576,2017-05-23 16:16:06+00:00,Twitter for iPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you...",https://twitter.com/dog_rates/status/867051520902168576/photo/1,others,,,,,2017-05-23,10.0,13.0,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.4714029999999999,1,Pekinese,0.302219,1,Pomeranian,0.156606,1,8425,33420
78,866686824827068416,2017-05-22 16:06:55+00:00,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again.,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",Lili,,,,,2017-05-22,10.0,12.0,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,1,groenendael,0.306407,1,curly-coated_retriever,0.0613140999999999,1,3727,20070
79,866450705531457537,2017-05-22 00:28:40+00:00,Twitter for iPhone,This is Jamesy. He gives a kiss to every other pupper he sees on his walk.,"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",Jothersmesy,,,pupper,,2017-05-22,10.0,13.0,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334,1,Boston_bull,0.0780597,1,pug,0.00177092,1,32883,106827
80,866334964761202691,2017-05-21 16:48:45+00:00,Twitter for iPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion.,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1",Coco,,,,,2017-05-21,10.0,12.0,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,0.984086,1,Pomeranian,0.00791928,1,keeshond,0.00332813,1,15546,54720
81,865718153858494464,2017-05-19 23:57:46+00:00,Twitter for iPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better.",https://twitter.com/dog_rates/status/865718153858494464/photo/1,Boomer,,,,,2017-05-19,10.0,13.0,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,1,kuvasz,0.157523,1,Labrador_retriever,0.126073,1,6008,26640
82,865359393868664832,2017-05-19 00:12:11+00:00,Twitter for iPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen.,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",Sothersmmy,,,,,2017-05-19,10.0,13.0,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,1,Labrador_retriever,0.163551,1,Weimaraner,0.00277025,1,5384,27530
83,865006731092295680,2017-05-18 00:50:50+00:00,Twitter for iPhone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off.,https://twitter.com/dog_rates/status/865006731092295680/photo/1,Nelly,,,,,2017-05-18,10.0,13.0,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882,1,Cardigan,0.00990646,1,basenji,0.000134952,1,8209,29063
84,864279568663928832,2017-05-16 00:41:21+00:00,Twitter for iPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy.,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",Meotherstbothersll,,,,,2017-05-16,10.0,12.0,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,1,French_bulldog,0.180562,1,Staffordshire_bullterrier,0.0522374,1,3266,15195
85,864197398364647424,2017-05-15 19:14:50+00:00,Twitter for iPhone,This is Paisley. She ate a flower just to prove she could. Savage af.,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",Pothersisley,,,,,2017-05-15,10.0,13.0,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905,1,Labrador_retriever,0.0212636,1,Tibetan_mastiff,0.0204928,1,9616,31459
86,863553081350529029,2017-05-14 00:34:33+00:00,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks.,https://twitter.com/dog_rates/status/863553081350529029/video/1,Neptune,,,,,2017-05-14,10.0,13.0,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333,1,malamute,0.347646,1,Siberian_husky,0.149536,1,4489,15935
87,863432100342583297,2017-05-13 16:33:49+00:00,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone.,https://twitter.com/dog_rates/status/863432100342583297/photo/1,Belle,,,,,2017-05-13,10.0,12.0,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517,1,French_bulldog,0.10336,1,beagle,0.0794893999999999,1,5664,24829
88,863062471531167744,2017-05-12 16:05:02+00:00,Twitter for iPhone,Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",Quinn,,,,,2017-05-12,10.0,13.0,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,1,pug,0.0595761999999999,1,boxer,0.00141218,1,2687,8945
89,862831371563274240,2017-05-12 00:46:44+00:00,Twitter for iPhone,This is Zooey. She's the world's biggest fan of illiterate delivery people.,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",Zooey,,,,,2017-05-12,10.0,13.0,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,1,Irish_terrier,0.156296,1,German_shepherd,0.1235359999999999,1,5457,20011
90,862722525377298433,2017-05-11 17:34:13+00:00,Twitter for iPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still",https://twitter.com/dog_rates/status/862722525377298433/photo/1,Dothersve,,,,,2017-05-11,10.0,11.0,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,1,beagle,0.242034,1,boxer,0.0776925,1,3809,17779
91,862096992088072192,2017-05-10 00:08:34+00:00,Twitter for iPhone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you...,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",others,,,,,2017-05-10,10.0,13.0,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,1,Pomeranian,0.270648,1,Pekinese,0.0381099,1,21840,66437
92,861383897657036800,2017-05-08 00:54:59+00:00,Twitter for iPhone,This is Hobbes. He's never seen bubbles before.,https://twitter.com/dog_rates/status/861383897657036800/photo/1,Hobbes,,,,,2017-05-08,10.0,13.0,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,1,Pembroke,0.137174,1,French_bulldog,0.0633086,1,11528,37744
93,860563773140209665,2017-05-05 18:36:06+00:00,Twitter for iPhone,Meet Lorenzo. He's an avid nifty hat wearer and absolute,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",Lorenzo,,,,,2017-05-05,10.0,13.0,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936,1,Pembroke,0.0559794,1,beagle,0.0458957,1,2334,7878
94,860524505164394496,2017-05-05 16:00:04+00:00,Twitter for iPhone,This is Carl. He likes to dance. Doesn't care what you think about it.,https://twitter.com/dog_rates/status/860524505164394496/photo/1,Cothersrl,,,,,2017-05-05,10.0,13.0,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,1,toy_poodle,0.2351929999999999,1,Lakeland_terrier,0.0879506999999999,1,5698,24678
95,859851578198683649,2017-05-03 19:26:06+00:00,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back.,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",Trooper,,,,,2017-05-03,10.0,13.0,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086,1,golden_retriever,0.0470908,1,kuvasz,0.0232063,1,3780,16105
96,859607811541651456,2017-05-03 03:17:27+00:00,Twitter for iPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's,https://twitter.com/dog_rates/status/859607811541651456/photo/1,others,,,,puppo,2017-05-03,10.0,13.0,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,1,Irish_setter,0.0240993,1,Labrador_retriever,0.0192854,1,1704,19476
97,858843525470990336,2017-05-01 00:40:27+00:00,Twitter for iPhone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All,https://twitter.com/dog_rates/status/858843525470990336/photo/1,others,doggo,,,,2017-05-01,10.0,13.0,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,1,Labrador_retriever,0.286059,1,bloodhound,0.0269173,1,3771,16304
98,858471635011153920,2017-04-30 00:02:42+00:00,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery.,https://twitter.com/dog_rates/status/858471635011153920/photo/1,Sophie,,,,,2017-04-30,10.0,13.0,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,1,Cardigan,0.00872303,1,basenji,0.00342373,1,5271,22640
99,857989990357356544,2017-04-28 16:08:49+00:00,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way.,https://twitter.com/dog_rates/status/857989990357356544/photo/1,Rosie,,,,,2017-04-28,10.0,12.0,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,1,English_springer,0.325898,1,Lakeland_terrier,0.0426179,1,2812,16952
